id,title,type,release_year,age_certification,genres,imdb_id,imdb_score
tm444821,5 Star Christmas,MOVIE,2018,,"['comedy', 'european']",tt8775056,4.5
tm351505,The Reservoir Game,MOVIE,2017,,['documentation'],tt7867724,6
tm408257,Todo lo que sería Lucas Lauriente,MOVIE,2018,,['comedy'],tt7607452,6.9
ts272185,Running Man,SHOW,2017,,"['animation', 'comedy']",tt11256118,8.4
ts53166,Julie's Greenroom,SHOW,2017,,"['comedy', 'family']",tt5779222,8.2
tm435333,DTC –Yukemuri Junjo Hen– from HiGH&LOW,MOVIE,2018,,"['comedy', 'drama']",tt9765900,6.8
tm411856,Hari Kondabolu: Warn Your Relatives,MOVIE,2018,,['comedy'],tt8342748,6.5
tm358188,Alexis de Anda: Mea Culpa,MOVIE,2017,,['comedy'],tt7587068,4.9
tm684591,Freej Al Taibeen,MOVIE,2018,PG-13,"['comedy', 'sport']",tt10078900,5.8
ts57281,All Hail King Julien: Exiled,SHOW,2017,TV-Y7,"['animation', 'comedy', 'family', 'fantasy']",tt6865906,7.5
tm345225,Gurgaon,MOVIE,2017,,"['thriller', 'crime']",tt4699202,6.5
tm443537,Ani... Dr. Kashinath Ghanekar,MOVIE,2018,,['drama'],tt8784906,8.5
tm311902,Jim Norton: Mouthful of Shame,MOVIE,2017,,['comedy'],tt6664120,7
tm364417,Fanatyk,MOVIE,2017,,"['drama', 'comedy']",,
tm368350,Jonaki,MOVIE,2018,,"['fantasy', 'drama', 'european']",tt6346982,6.8
tm434126,Rafinha Bastos: Ultimatum,MOVIE,2018,,['comedy'],tt9038520,6.5
tm361312,A StoryBots Christmas,MOVIE,2017,,"['fantasy', 'comedy', 'family']",tt7018722,5.7
ts317239,Falling in Love Like a Romantic Drama,SHOW,2018,TV-14,['reality'],,
ts87591,Justice: Qalb Al Adala,SHOW,2017,TV-14,"['drama', 'crime']",tt5338544,5.6
tm431081,Lionheart,MOVIE,2018,,"['drama', 'comedy']",tt7707314,5.7
tm420800,"To Each, Her Own",MOVIE,2018,,"['romance', 'comedy', 'drama', 'european']",tt15739130,5.4
ts80692,REA(L)OVE,SHOW,2018,TV-MA,['reality'],tt8477194,6.6
ts113031,Droppin' Cash: Los Angeles,SHOW,2018,TV-MA,['reality'],tt7983796,3.4
ts75138,Argon,SHOW,2017,,['drama'],tt7094798,7.3
tm373134,Night of Knots,MOVIE,2018,G,['comedy'],tt8045670,5.4
tm348191,Love You to the Stars and Back,MOVIE,2017,,"['drama', 'comedy', 'romance']",tt7127344,7.6
tm375091,Marlon Wayans: Woke-ish,MOVIE,2018,,"['comedy', 'documentation']",tt7655590,6.5
ts55576,Buddy Thunderstruck,SHOW,2017,TV-Y7,"['comedy', 'sport', 'animation', 'action', 'family']",tt6591468,7.8
tm307383,Ghost Hunting,MOVIE,2017,,"['documentation', 'european']",tt6568868,7.1
tm469399,Music Teacher,MOVIE,2018,,"['drama', 'romance']",tt3257794,6.2
tm347060,Poster Boys,MOVIE,2017,PG-13,['comedy'],tt6352548,5.5
ts76646,Blazing Transfer Students,SHOW,2017,TV-MA,"['action', 'comedy']",tt7931520,7
ts81857,Club de Cuervos Presents: The Ballad of Hugo Sánchez,SHOW,2018,TV-MA,"['comedy', 'drama']",tt8498114,6.4
tm430660,Munafik 2,MOVIE,2018,,['horror'],tt7059506,6.3
tm430059,The Hows of Us,MOVIE,2018,,"['drama', 'comedy', 'romance']",tt8769032,6.7
ts101883,Regiment Diaries,SHOW,2018,TV-PG,['documentation'],tt9642576,8.6
tm324753,Marco Luque - We are together,MOVIE,2017,,['comedy'],tt6852616,4.4
tm314138,Felipe Neto: My Life Makes No Sense,MOVIE,2017,,"['comedy', 'documentation']",tt6690322,4.4
tm327619,Aditi Mittal: Things They Wouldn't Let Me Say,MOVIE,2017,,['comedy'],tt7127976,4.3
tm244473,Blessed Benefit,MOVIE,2017,,"['comedy', 'drama', 'european']",tt5161784,6.6
ts84985,Robozuna,SHOW,2018,,['animation'],tt8454808,6.6
tm371622,Malena Pichot: Estupidez compleja,MOVIE,2018,,['comedy'],tt7607370,5.7
tm464947,Chief Daddy,MOVIE,2018,,"['comedy', 'drama']",tt9652322,4.7
tm442354,Adhugo,MOVIE,2018,,['drama'],tt7822454,5.9
tm439678,Solo el amor,MOVIE,2018,,"['romance', 'drama', 'music', 'comedy']",tt7608430,4.7
tm446558,Hedefim Sensin,MOVIE,2018,,['comedy'],tt8493514,6.2
tm366383,Deliha 2,MOVIE,2018,G,['comedy'],tt7871636,4.7
tm414340,Spivak,MOVIE,2018,,['comedy'],tt6342110,5.6
tm197806,For Here or to Go?,MOVIE,2017,,"['drama', 'comedy']",tt4157510,6.8
tm361161,DreamWorks Home: For the Holidays,MOVIE,2017,PG-13,"['fantasy', 'comedy', 'family', 'scifi', 'animation']",tt7713204,4.9
ts86302,Check The Store Next Door,SHOW,2018,TV-14,"['comedy', 'drama']",tt9545904,7.8
tm431169,Late Life: The Chien-Ming Wang Story,MOVIE,2018,,"['documentation', 'sport']",tt8234502,7.2
tm344562,Listen,MOVIE,2017,,"['drama', 'romance']",tt6350558,6.6
tm363878,Aiyaary,MOVIE,2018,,"['thriller', 'action', 'drama']",tt6774212,5.2
ts84038,Battlefish,SHOW,2018,,['reality'],tt8893566,7
tm426238,Pulang,MOVIE,2018,,"['drama', 'romance', 'action']",tt8595708,6.7
ts74805,A Little Help with Carol Burnett,SHOW,2018,TV-G,[],tt7204366,6.3
tm518107,Alter Ego,MOVIE,2017,,['drama'],tt7125822,5.7
ts255677,Pucca: Love Recipe,SHOW,2018,TV-Y7,['comedy'],,
tm404449,Ayotzinapa: The Turtle's Pace,MOVIE,2018,,['documentation'],tt8219520,7.4
tm323602,The Price of Success,MOVIE,2017,,"['drama', 'comedy', 'european']",tt6194540,5.8
tm438250,"I, Potro",MOVIE,2018,,"['comedy', 'sport']",tt9154584,6.2
tm351181,Turkish Dance School,MOVIE,2017,PG-13,"['drama', 'comedy']",tt7533878,5.7
ts82591,Spiritual House,SHOW,2017,TV-PG,[],,
tm374395,Vanjagar Ulagam,MOVIE,2018,PG-13,"['thriller', 'action', 'crime', 'drama']",tt7933564,6
tm360763,Verses of Love 2,MOVIE,2017,,"['drama', 'romance']",tt7128070,5.9
tm423802,Luciano Mellera: Infantiloide,MOVIE,2018,PG-13,['comedy'],tt7607400,7.5
tm442805,My Travel Buddy 2,MOVIE,2018,PG-13,['comedy'],tt8748256,5.8
tm345960,Alan Saldaña: mi vida de pobre,MOVIE,2017,,['comedy'],tt7183082,6.3
tm319127,Vir Das: Abroad Understanding,MOVIE,2017,,['comedy'],tt6822400,6.9
tm430666,Hantu Kak Limah,MOVIE,2018,,"['horror', 'comedy']",tt8757960,5.6
tm431214,Back to Q82,MOVIE,2017,,"['scifi', 'action', 'comedy']",tt6225842,6
tm369315,Garbage,MOVIE,2018,,"['thriller', 'drama']",tt7981260,3.4
tm408781,Teefa in Trouble,MOVIE,2018,PG-13,"['drama', 'comedy', 'crime', 'romance', 'action']",tt8043306,7.3
tm361633,Potato Potahto,MOVIE,2017,,['comedy'],tt6950250,4.1
tm327636,Joe Mande's Award-Winning Comedy Special,MOVIE,2017,,"['comedy', 'documentation']",tt7183876,6.1
ts119220,The Hollywood Masters,SHOW,2017,TV-MA,['documentation'],tt7178034,7.2
tm349418,The Royal Hibiscus Hotel,MOVIE,2018,,"['comedy', 'romance']",tt7229730,5.5
ts85250,Kulipari: Dream Walker,SHOW,2018,TV-Y7,"['fantasy', 'animation', 'action']",tt9203064,7.7
tm153164,Puriyaatha Puthir,MOVIE,2017,,['thriller'],tt3407614,6.6
tm428982,Son Of Adam,MOVIE,2018,,['thriller'],,
ts56251,ID-0,SHOW,2017,TV-14,"['scifi', 'animation', 'action', 'drama']",tt7161218,6.2
tm447263,Super Monsters and the Wish Star,MOVIE,2018,,['fantasy'],,
tm346398,Ryan Hamilton: Happy Face,MOVIE,2017,,"['comedy', 'documentation']",tt6892378,7.3
ts106612,Chicken Soup for the Soul's Being Dad,SHOW,2018,TV-PG,['reality'],tt8908110,
tm305227,Daniel Sosa: Sosafado,MOVIE,2017,,['comedy'],tt6502534,5.4
tm446104,Fantastica,MOVIE,2018,G,"['fantasy', 'comedy']",tt9270416,3.6
tm459024,Food on the Go,MOVIE,2017,,"['documentation', 'european']",tt7321504,6.3
tm373864,Agustín Aristarán: Soy Rada,MOVIE,2018,,['comedy'],tt8004552,6.1
tm306680,Grillo vs Grillo,MOVIE,2017,,"['comedy', 'european']",tt6522846,5.2
tm286520,Jim Gaffigan: Cinco,MOVIE,2017,,['comedy'],tt6090102,7.1
tm447261,Free Rein: The Twelve Neighs of Christmas,MOVIE,2018,,"['comedy', 'drama', 'family']",tt9315418,6.7
tm307698,My Ex & Whys,MOVIE,2017,,"['romance', 'drama']",tt6544850,6.2
tm244277,Pa Paandi,MOVIE,2017,,"['comedy', 'action', 'romance', 'family', 'drama']",tt6734886,7.4
tm376844,Penalty Kick,MOVIE,2018,PG-13,['comedy'],tt8007436,3.7
tm814861,Noblemen,MOVIE,2018,,['drama'],tt6514218,5.6
tm352642,Bonboné,MOVIE,2018,,"['comedy', 'drama']",,
tm346390,Brad Paisley's Comedy Rodeo,MOVIE,2017,,['comedy'],tt6794448,5.7
tm313118,"Love, Surreal and Odd",MOVIE,2017,G,"['comedy', 'romance']",tt6555772,5.6
tm423315,Pacíficum,MOVIE,2017,,['documentation'],tt8026108,6.5
tm417488,Mama's Boy,MOVIE,2018,,['comedy'],tt8665900,6.1
tm1073482,Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,MOVIE,2018,G,[],,
tm353791,Seven Sundays,MOVIE,2017,,"['drama', 'comedy']",tt7502214,7.7
tm444576,Puppy Star Christmas,MOVIE,2018,PG,"['family', 'comedy']",tt8861786,3.6
tm434776,Mo Amer: The Vagabond,MOVIE,2018,,"['comedy', 'documentation']",tt9060526,7.3
tm445258,Marriage Palace,MOVIE,2018,,['comedy'],tt8852242,6.2
ts55735,The Perfect Match,SHOW,2017,TV-14,"['comedy', 'drama']",,
ts82160,Harvey Street Kids,SHOW,2018,TV-Y7,"['action', 'family', 'animation', 'comedy']",tt7758552,6.8
tm364769,Pahuna: The Little Visitors,MOVIE,2017,,['drama'],tt6940696,7.5
tm1118527,Shiva VS Autobots,MOVIE,2018,,[],,
tm411508,Mahi NRI,MOVIE,2017,,"['comedy', 'drama']",tt5910902,5.9
tm319477,Rodney King,MOVIE,2017,,"['crime', 'comedy', 'drama', 'history', 'documentation']",tt6624312,5.8
tm433215,Exes Baggage,MOVIE,2018,,"['drama', 'romance']",tt8835552,6.4
tm456983,Mauli,MOVIE,2018,,"['drama', 'action']",tt8826936,5.6
tm320756,Tracy Morgan: Staying Alive,MOVIE,2017,,['comedy'],tt6680270,6.1
tm466084,Voulez-vous rire avec moi ce soir?,MOVIE,2018,,"['documentation', 'european']",tt8413624,6.8
tm430459,La Leyenda del Diamante,MOVIE,2018,,"['fantasy', 'scifi', 'action', 'horror', 'western', 'family']",tt6487242,3.4
tm413266,Pup Star: World Tour,MOVIE,2018,G,"['comedy', 'family']",tt7322864,3.8
tm404569,Shubh Aarambh,MOVIE,2017,,"['comedy', 'drama', 'family']",tt6949882,6.8
tm325610,Chris D'Elia: Man on Fire,MOVIE,2017,,"['comedy', 'documentation']",tt7068896,6.5
tm321563,A Drowning Man,MOVIE,2017,,['drama'],,
tm1063790,A Man for The Weekend,MOVIE,2017,,"['romance', 'comedy']",tt15007420,4
tm358239,DeRay Davis: How to Act Black,MOVIE,2017,PG,['comedy'],tt7288084,6.1
tm354136,"El Especial de Alex Fernández, el Especial",MOVIE,2017,,['comedy'],tt7520228,6.6
ts54112,Life Plan A and B,SHOW,2017,TV-PG,['drama'],tt7034962,7.8
tm411649,Thug Life,MOVIE,2017,,"['comedy', 'drama']",tt9537072,5.7
tm350945,Posesif,MOVIE,2017,,"['drama', 'comedy', 'romance']",tt8425410,7.4
tm244310,Merku Thodarchi Malai,MOVIE,2018,,['drama'],tt7794052,8.6
tm370781,Natalia Valdebenito: El especial,MOVIE,2018,,['comedy'],tt7663776,5.1
tm376709,Jani Dueñas: Grandes fracasos de ayer y hoy,MOVIE,2018,,['comedy'],tt7607260,4.8
tm368284,Arango y Sanint: Ríase el show,MOVIE,2018,,['comedy'],tt7606464,4
tm328041,Doob,MOVIE,2017,,['drama'],tt5513920,6.2
tm375836,Adel Karam: Live from Beirut,MOVIE,2018,R,['comedy'],tt8081748,5.5
tm404610,Stretch Armstrong: The Breakout,MOVIE,2018,,['animation'],,
tm358370,Love and Shukla,MOVIE,2017,,"['romance', 'comedy', 'drama']",tt7647198,7.3
tm367105,Alejandro Riaño: Especial de stand up,MOVIE,2018,,['comedy'],tt7607558,4.9
tm289882,Birdshot,MOVIE,2017,,"['thriller', 'drama']",tt6159150,6.6
tm370472,Kavin Jay : Everybody Calm Down!,MOVIE,2018,,"['comedy', 'documentation']",tt7924764,5.9
tm369453,Mau Nieto: viviendo sobrio… desde el bar,MOVIE,2018,,['comedy'],tt7607492,6.7
tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,2018,PG-13,['comedy'],tt7607498,6.6
tm438005,First Love,MOVIE,2018,,"['drama', 'romance']",tt9060390,6
tm416134,Fernando Sanjiao: Hombre,MOVIE,2018,,['comedy'],tt7607332,6.3
tm448690,Prince of Peoria: A Christmas Moose Miracle,MOVIE,2018,,['comedy'],,
ts97584,Highland: Thailand's Marijuana Awakening,SHOW,2017,TV-MA,['documentation'],tt7201224,6.2
tm369210,Ricardo Quevedo: Hay gente así,MOVIE,2018,,['comedy'],tt7607450,6.3
tm371741,Si saben cómo me pongo ¿Pa' qué me invitan?,MOVIE,2018,,"['romance', 'comedy']",tt7940122,4.6
tm478147,The Lost Café,MOVIE,2018,,"['drama', 'comedy']",tt7371662,6.4
tm840936,Zoé: Panoramas,MOVIE,2017,PG,"['music', 'documentation']",tt5158844,6.8
tm349134,Fabrizio Copano: solo pienso en mí,MOVIE,2017,,['comedy'],tt8134310,5
tm459527,Good Game: The Beginning,MOVIE,2018,PG-13,"['comedy', 'drama', 'sport']",tt8510324,4.4
tm440324,Santo cachón,MOVIE,2018,,['comedy'],tt9189572,4.8
tm450512,Pinky Memsaab,MOVIE,2018,,"['drama', 'family']",tt8529070,6.3
tm403197,Heaven Without People,MOVIE,2017,,['drama'],tt7583280,7.6
tm429383,Yoo Byung Jae: Discomfort Zone,MOVIE,2018,,['comedy'],,
tm458074,"Edmilson Filho: Notas, Comedy about Relationships",MOVIE,2018,,['comedy'],tt9234638,5.2
tm440208,Hadithi za Kumekucha: Fatuma,MOVIE,2018,,['drama'],tt8329296,7.6
tm336084,Echcharikkai,MOVIE,2018,,"['thriller', 'crime', 'drama']",tt7853268,6.3
tm450769,Nathicharami,MOVIE,2018,,['drama'],tt9084890,7.2
tm362737,Facing Mecca,MOVIE,2017,,['drama'],,
tm480647,Ayana,MOVIE,2017,,"['drama', 'documentation']",tt6891660,7.4
tm479734,Table Manners,MOVIE,2018,,"['comedy', 'drama']",tt7385538,5.1
tm478654,Salam - The First ****** Nobel Laureate,MOVIE,2018,,['documentation'],tt7904606,7.8
tm369079,Todd Glass: Act Happy,MOVIE,2018,,['comedy'],tt7752142,5.1
tm420789,Lilli,MOVIE,2018,PG,['thriller'],tt8273258,5.7
tm368448,Eve's Apple,MOVIE,2017,,"['documentation', 'european']",tt7388694,5.9
tm349140,Joaquín Reyes: Una y no más,MOVIE,2017,,['comedy'],,
tm411528,Enissa Amani: Ehrenwort,MOVIE,2018,PG,"['comedy', 'european']",tt8328418,5.5
tm348281,Kingdom of Us,MOVIE,2017,,"['documentation', 'drama']",tt7321274,7
tm423593,Aruna & Her Palate,MOVIE,2018,,"['romance', 'drama']",tt8894180,7.2
tm438105,Into the Wind,MOVIE,2018,,"['drama', 'european']",tt8476276,4.2
tm471288,Baby Mamas,MOVIE,2018,,"['drama', 'comedy']",tt8686460,6.6
ts80751,The Break with Michelle Wolf,SHOW,2018,TV-MA,['comedy'],tt8010342,5.1
tm346867,Lynne Koplitz: Hormonal Beast,MOVIE,2017,,['comedy'],tt6892388,6.2
tm312738,Jindua,MOVIE,2017,,"['romance', 'comedy', 'family']",tt5917052,6.5
tm404828,Yoo Byung Jae: Too Much Information,MOVIE,2018,,['comedy'],tt8140738,5.3
ts57116,Ask the Doctor,SHOW,2017,,['documentation'],tt7188736,6.5
tm242887,Sei,MOVIE,2018,,"['thriller', 'action', 'crime']",tt5820544,4.2
tm494577,Oga Bolaji,MOVIE,2018,,['drama'],tt8847418,
tm444799,Christmas Catch,MOVIE,2018,,"['romance', 'comedy', 'crime']",tt8322908,5.3
tm479933,Project Papa,MOVIE,2018,G,['drama'],tt7243756,6.3
ts80993,Kibaoh Klashers,SHOW,2017,TV-Y7,['scifi'],tt7492122,6.3
tm371188,#FriendButMarried,MOVIE,2018,,"['romance', 'comedy', 'drama']",tt8076266,6.9
tm367613,Mr. Chandramouli,MOVIE,2018,,"['romance', 'sport', 'comedy']",tt7486356,5.1
tm369452,Sebastián Marcelo Wainraich,MOVIE,2018,,['comedy'],tt7607416,6.4
ts81828,True: Wonderful Wishes,SHOW,2018,TV-Y,['animation'],,
tm430281,Dhh,MOVIE,2018,R,"['drama', 'family']",tt7613166,7.9
tm445852,Three Words to Forever,MOVIE,2018,,"['drama', 'romance', 'comedy', 'family']",tt9248252,6.8
tm512751,In Line,MOVIE,2017,,['drama'],tt7508734,6.1
tm447915,Little Singham aur Kaal ka Mahajaal,MOVIE,2018,,['comedy'],,
tm368697,Unexpectedly Yours,MOVIE,2017,,"['romance', 'comedy']",tt7686876,6.8
tm452767,Next Enti?,MOVIE,2018,,"['drama', 'romance', 'comedy']",tt6972212,4.6
ts236619,Loo Loo Kids Johny & Friends Musical Adventure,SHOW,2018,TV-Y,[],,
ts85660,The Sound of Your Heart: Reboot,SHOW,2018,,['comedy'],tt7885558,5.9
ts119730,Luo Bao Bei,SHOW,2018,TV-Y,['animation'],tt7192414,8
ts268283,RIDE ON TIME,SHOW,2018,TV-PG,[],,
ts104093,Dance & Sing With True,SHOW,2018,,"['animation', 'family']",tt9315892,
ts86360,Pretty Man,SHOW,2018,TV-14,['family'],,
tm368006,Harith Iskander: I Told You So,MOVIE,2018,,['comedy'],tt7902184,4.6
ts58061,Memories of Love,SHOW,2018,TV-PG,"['drama', 'romance']",tt8246636,5.9
tm834886,Wedy Atkalam,MOVIE,2018,,"['drama', 'comedy']",tt9437052,5.8
tm309251,Kanavu Variyam,MOVIE,2017,G,"['scifi', 'family', 'drama']",tt5283434,6.4
ts80671,We Speak Dance,SHOW,2018,TV-MA,['documentation'],tt7737500,7.5
tm320949,Simplemente Manu NNa,MOVIE,2017,,['comedy'],tt6833550,5.5
tm438423,For the Broken Hearted,MOVIE,2018,,['drama'],tt9074344,6.7
tm325650,King of Peking,MOVIE,2017,,"['comedy', 'drama']",tt6406976,6.4
tm428877,Babamın Ceketi,MOVIE,2018,,['comedy'],tt8857590,4.9
tm478967,Until Midnight,MOVIE,2018,R,"['drama', 'thriller']",tt7741602,6.9
tm364525,Beat Bugs: All Together Now,MOVIE,2017,,['animation'],,
tm1073433,Shiva: The Secret World Of Vedas City,MOVIE,2017,G,[],,
tm369456,Fakkah Fuzz: Almost Banned,MOVIE,2018,,['comedy'],tt8507516,4.3
tm447514,Vir Das: Losing It,MOVIE,2018,PG-13,['comedy'],tt9315848,7
tm476959,What Did I Mess,MOVIE,2018,PG-13,"['romance', 'comedy']",tt9163340,7.1
ts84372,YG Future Strategy Office,SHOW,2018,TV-MA,['comedy'],tt8129694,6.9
tm422510,Al-Khawaga's Dilemma,MOVIE,2018,,['drama'],,
tm362878,Dilan 1990,MOVIE,2018,,"['romance', 'drama']",tt7843946,7
tm449262,Ascharya Fuck It,MOVIE,2018,,"['thriller', 'drama', 'romance']",tt6531196,5.4
tm407881,Fary Is the New Black,MOVIE,2018,,"['comedy', 'european']",tt8201924,5.8
tm1073233,Motu Patlu in the City of Gold,MOVIE,2018,G,[],,
tm426994,Brij Mohan Amar Rahe!,MOVIE,2018,,"['comedy', 'drama', 'crime']",tt6514010,7
tm421161,W. Kamau Bell: Private School Negro,MOVIE,2018,,['comedy'],tt8467788,6.4
tm246330,Pandigai,MOVIE,2017,R,"['thriller', 'action', 'romance']",tt7087944,6.3
tm858471,The Bridge,MOVIE,2017,,"['romance', 'drama']",tt8193396,5.6
tm465864,Hajwala 2: Mysterious Mission,MOVIE,2018,PG-13,"['action', 'comedy']",tt8531618,4
tm493814,Satria Heroes: Revenge of the Darkness,MOVIE,2017,,"['drama', 'fantasy', 'scifi', 'action']",tt9033440,4.4
tm491499,Fan of Amoory,MOVIE,2018,G,['drama'],tt9140904,5.9
tm481189,Bogda,MOVIE,2018,,['drama'],tt6685074,7.2
tm433087,Rise: Ini Kalilah,MOVIE,2018,,['drama'],tt9866736,5.1
ts84341,What She Put on the Table,SHOW,2017,TV-14,['drama'],tt7073222,7.3
tm332572,Meghnadbodh Rohoshyo,MOVIE,2017,,['thriller'],tt6791638,6.3
tm421125,The Suit,MOVIE,2018,,"['comedy', 'family', 'action', 'drama']",tt8805486,5.4
ts250172,Afronta!,SHOW,2017,TV-PG,['documentation'],tt12467250,7.4
ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,SHOW,2017,TV-Y,"['music', 'animation', 'family']",tt11456582,4.2
tm332500,Finally Found Someone,MOVIE,2017,,"['comedy', 'romance']",tt7151438,5.7
tm436704,Super Monsters Save Halloween,MOVIE,2018,,"['animation', 'family']",tt9085726,5.4
tm441915,Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,2018,G,"['animation', 'fantasy']",tt9233904,5.3
tm460198,Catch.er,MOVIE,2017,,"['crime', 'drama']",tt8607728,4.5
tm327926,Panoptic,MOVIE,2017,,['documentation'],tt7138456,6.2
tm458186,Komola Rocket,MOVIE,2018,,['drama'],tt8506874,7.4
tm478701,Lara and the Beat,MOVIE,2018,,"['drama', 'music', 'romance']",tt7819668,6.7
ts78444,Luna Petunia Return to Amazia,SHOW,2018,TV-Y,['animation'],tt7924854,4.8
tm426260,Si Doel the Movie,MOVIE,2018,,"['drama', 'comedy', 'romance']",tt8669070,6.9
tm1146751,Bahasha,MOVIE,2018,,['drama'],tt8627254,7
tm463592,Little Miss Sumo,MOVIE,2018,,['documentation'],,
ts86497,Russian Doll,SHOW,2019,TV-MA,"['drama', 'comedy']",tt7520794,7.8
tm441050,The Gentlemen,MOVIE,2019,R,"['comedy', 'crime', 'action']",tt8367814,7.8
ts216679,Bridgerton,SHOW,2020,TV-MA,"['drama', 'romance']",tt8740790,7.3
ts87466,Demon Slayer: Kimetsu no Yaiba,SHOW,2019,TV-MA,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']",tt9335498,8.7
ts82915,Sex Education,SHOW,2019,TV-MA,"['drama', 'comedy']",tt7767422,8.3
ts81007,After Life,SHOW,2019,TV-MA,"['comedy', 'drama']",tt8398600,8.5
ts88361,"Love, Death & Robots",SHOW,2019,TV-MA,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']",tt9561862,8.4
ts76645,The Umbrella Academy,SHOW,2019,TV-14,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",tt1312171,8
ts57327,The Witcher,SHOW,2019,TV-MA,"['scifi', 'action', 'drama', 'fantasy', 'horror']",tt5180504,8.2
tm681578,The Rental,MOVIE,2020,R,"['thriller', 'drama', 'horror']",tt10003008,5.7
tm366227,Uncut Gems,MOVIE,2019,R,"['drama', 'thriller', 'comedy', 'crime']",tt5727208,7.4
ts87453,Space Force,SHOW,2020,TV-MA,['comedy'],tt9612516,6.7
ts88613,Formula 1: Drive to Survive,SHOW,2019,TV-MA,"['documentation', 'sport']",tt8289930,8.6
tm832345,365 Days,MOVIE,2020,,"['romance', 'drama', 'european']",tt10886166,3.3
ts89259,The Queen's Gambit,SHOW,2020,TV-MA,"['drama', 'sport']",tt10048342,8.6
ts89339,Selling Sunset,SHOW,2019,TV-MA,['reality'],tt9817298,6.5
ts82914,Dead to Me,SHOW,2019,TV-MA,"['drama', 'crime', 'comedy']",tt9889712,8
ts90234,I Think You Should Leave with Tim Robinson,SHOW,2019,TV-MA,['comedy'],tt10050772,7.9
ts81120,The Last Dance,SHOW,2020,TV-MA,"['documentation', 'history', 'sport']",tt8420184,9.1
ts224901,The Stranger,SHOW,2020,TV-MA,"['crime', 'thriller', 'drama']",tt9698480,7.3
ts84146,Emily in Paris,SHOW,2020,TV-MA,"['drama', 'comedy', 'romance']",tt8962124,6.9
ts221904,Unbelievable,SHOW,2019,TV-MA,"['drama', 'crime']",tt7909970,8.4
ts82361,ULTRAMAN,SHOW,2019,TV-14,"['scifi', 'action', 'drama', 'fantasy', 'animation']",tt8699270,6.8
ts254656,Jurassic World: Camp Cretaceous,SHOW,2020,TV-PG,"['action', 'family', 'scifi', 'animation']",tt10436228,7.5
ts89840,Virgin River,SHOW,2019,TV-14,"['drama', 'romance']",tt9077530,7.4
ts235655,Outer Banks,SHOW,2020,TV-MA,"['action', 'drama', 'romance', 'thriller', 'crime']",tt10293938,7.5
ts87953,Locke & Key,SHOW,2020,TV-14,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",tt3007572,7.4
tm414584,Rambo: Last Blood,MOVIE,2019,R,"['thriller', 'western', 'action']",tt1206885,6.1
ts223986,The Circle,SHOW,2020,TV-MA,['reality'],tt9581768,7.3
tm427335,Freaks,MOVIE,2019,R,"['scifi', 'thriller', 'drama']",tt8781414,6.7
tm417392,The King,MOVIE,2019,R,"['drama', 'history', 'romance', 'war']",tt7984766,7.3
ts252505,Are You Afraid of the Dark?,SHOW,2019,TV-PG,"['thriller', 'horror', 'family', 'drama', 'fantasy']",tt10473306,7.1
tm369594,I'm Thinking of Ending Things,MOVIE,2020,R,"['thriller', 'fantasy', 'drama']",tt7939766,6.6
ts87248,In the Dark,SHOW,2019,TV-14,"['comedy', 'drama', 'crime', 'horror', 'action']",tt7772602,7.7
